industry_code,industry_name,sector_name,job_title,job_description,key_skills,responsibilities
2361,Residential Building Construction,Construction,Carpenter,"A carpenter in the residential building construction industry is responsible for interpreting blueprints and building specifications to construct, install, and repair structures and fixtures made from wood and other materials. Their main focus areas include measuring, cutting, and shaping wood, plastic, and other materials to ensure a project matches its original design.","Blueprint Reading, Math Skills, Problem-Solving, Physical Stamina, Attention to Detail, Communication Skills, Knowledge of Building Materials and Carpentry Techniques","Constructing, installing, and repairing structures and fixtures made from wood and other materials, Measuring and marking cutting lines on materials, using a ruler, pencil, chalk, and marking gauge, Verifying trueness of structure with plumb bob and carpenter's level, Erecting scaffolding and ladders for assembling structures above ground level, Inspecting places and conduct repairs or maintenance"
2361,Residential Building Construction,Construction,Electrician,"An electrician in the residential building construction industry is responsible for installing, maintaining, and repairing electrical wiring, equipment, and fixtures in homes. They ensure that all work is in compliance with relevant codes and standards, and they play a key role in building and renovation projects.","Understanding of electrical codes and regulations, Proficient in reading blueprints, Fault finding and problem-solving skills, Excellent manual dexterity and physical fitness, Good communication and customer service skills, Attention to detail, Ability to work independently and as part of a team","Install, maintain, and repair electrical wiring, equipment, and fixtures, Ensure that work is in accordance with relevant codes, Inspect electrical systems, equipment, and components to identify hazards and defects, Advise management on whether continued operation of equipment could be hazardous, Train and direct workers to install, maintain, or repair electrical wiring or equipment"
2361,Residential Building Construction,Construction,Plumber,"A Plumber in the Residential Building Construction industry is responsible for installing, repairing, and maintaining plumbing systems in residential buildings. Their main purpose is to ensure the proper functioning of water supply, waste disposal, and heating systems. Key focus areas include troubleshooting plumbing issues, performing regular maintenance, and ensuring compliance with safety regulations.","Technical understanding of plumbing systems, Ability to use hand and power tools, Problem-solving skills, Physical strength and stamina, Attention to detail, Communication skills, Customer service skills","Installing and repairing plumbing fixtures, Diagnosing and resolving plumbing issues, Performing regular maintenance on plumbing systems, Ensuring compliance with safety and building regulations, Providing customer service and handling client inquiries, Preparing cost estimates for plumbing services"
2361,Residential Building Construction,Construction,HVAC Technician,"A HVAC Technician in the Residential Building Construction industry installs, maintains, and repairs heating, air conditioning, and refrigeration systems in residential buildings. Their main purpose is to ensure the comfort and safety of the building's inhabitants, with a key focus on system efficiency and preventive maintenance.","Knowledge of HVAC systems and methods, Problem-solving abilities, Physical stamina and dexterity, Detail-oriented, Customer service skills, Basic math skills, Knowledge of electrical and mechanical systems","Inspect and perform equipment repairs and replacements, Perform routine preventative maintenance, Respond to emergency maintenance requests, Adhere to all safety policies and procedures, Communicate with clients about HVAC systems health"
2361,Residential Building Construction,Construction,Interior Designer,"An Interior Designer in the Residential Building Construction industry is responsible for planning, designing, and overseeing the interior aesthetics of residential buildings. Their main purpose is to create functional and aesthetically pleasing interior spaces by understanding the client's preferences, planning the space, selecting appropriate colors, lighting, and materials.","Space planning, Knowledge of color theory, Understanding of different design styles, Proficiency in design software (like AutoCAD, SketchUp), Material selection, Creativity, Excellent communication skills","Meeting with clients to understand their design needs and preferences, Creating detailed drawings and design plans using design software, Selecting materials, colors, and finishes for the interior space, Coordinating with architects, builders, and contractors to implement designs, Keeping up to date with the latest design trends and products"
2361,Residential Building Construction,Construction,Landscape Architect,"A Landscape Architect in the Residential Building Construction industry designs, plans and manages outdoor spaces including integrated vegetation, water features, and hardscapes. They aim to create aesthetically pleasing, functional, and eco-friendly residential landscapes. Their work can significantly contribute to the environmental sustainability and market value of the properties.","Knowledge of horticulture and botany, Proficient in AutoCAD and other design software, Project management, Creativity and artistic ability, Good understanding of environmental regulations and sustainable practices, Excellent communication and interpersonal skills, Problem-solving skills","Designing outdoor residential areas, gardens, parks, and other landscape features, Preparing site plans and specifications, Estimating costs and overseeing project construction, Ensuring designs comply with environmental and zoning regulations, Collaborating with architects, engineers, and clients"
2361,Residential Building Construction,Construction,Real Estate Developer,"A Real Estate Developer in the Residential Building Construction industry is primarily responsible for identifying and acquiring land for residential development. They oversee all stages of the property development process, from initial planning and building, to marketing and selling the finished product.","Project Management, Financial Analysis, Knowledge of Real Estate and Construction Laws, Negotiation, Strategic Planning, Interpersonal Skills, Problem-Solving","Identifying and Acquiring Suitable Land, Planning and Overseeing Construction Processes, Coordinating with Architects and Construction Teams, Managing Project Finances, Marketing and Selling Developed Properties, Ensuring Compliance with Real Estate Laws and Regulations"
2362,Nonresidential Building Construction,Construction,Construction Project Manager,"A Construction Project Manager in the Nonresidential Building Construction industry oversees the planning and execution of construction projects, ensuring projects are completed within the specified time frame and budget. They liaise with clients, contractors, and other stakeholders, managing the coordination of tasks from the initial concept to project closeout.","Project management, Budgeting and cost control, Risk management, Contract negotiation, Knowledge of construction processes and building codes, Strong communication, Problem-solving","Develop and manage project timelines and budgets, Coordinate and supervise construction workers and subcontractors, Ensure compliance with building and safety regulations, Communicate with clients to understand and deliver project requirements, Conduct regular site inspections, Resolve any problems that may arise during construction"
2362,Nonresidential Building Construction,Construction,Architect,"An Architect in the Nonresidential Building Construction industry is responsible for designing, developing, and overseeing the construction of various nonresidential buildings. Their main purpose is to ensure that the buildings are safe, functional, and aesthetically pleasing, with a focus on sustainability and efficiency.","Knowledge of building codes and regulations, Proficiency in CAD and BIM software, Project management, Attention to detail, Creativity, Problem-solving abilities, Communication skills","Creating detailed building designs and highly detailed drawings, Applying for planning permission and advice from governmental new build and legal departments, Writing and presenting reports, proposals, applications and contracts, Specifying the requirements for the project, Adapting plans according to circumstances and resolving any problems that may arise during construction"
2362,Nonresidential Building Construction,Construction,Civil Engineer,"A Civil Engineer in the Nonresidential Building Construction industry is primarily responsible for designing, planning, and overseeing the construction and maintenance of building structures and infrastructure. They ensure all plans and structures comply with regulations and safety standards, and provide technical advice to both project managers and clients.","Proficient in CAD software, Knowledge of construction laws and regulations, Project management, Strong mathematical and scientific skills, Excellent problem-solving skills, Ability to work as part of a team, Strong communication skills","Designing and implementing construction plans, Supervising construction sites to ensure safety and quality, Collaborating with architects and contractors, Ensuring projects run according to schedule and budgets, Conducting feasibility studies and risk analyses, Preparing and presenting technical reports"
2362,Nonresidential Building Construction,Construction,Building Inspector,"A Building Inspector in the Nonresidential Building Construction industry is primarily responsible for examining buildings to ensure they meet safety codes and regulations. They assess the structural quality and general safety of buildings, and identify necessary building maintenance.","Knowledge of building codes and laws, Attention to detail, Physical stamina, Problem-solving skills, Communication skills, Familiarity with inspection equipment, Documentation skills","Inspect buildings and their structures to ensure safety and compliance, Prepare reports on findings and suggest necessary maintenance, Review and approve building plans, Monitor construction sites to ensure adherence to safety standards, Conduct follow-up inspections to ensure corrective action has been taken"
2362,Nonresidential Building Construction,Construction,Construction Estimator,"A Construction Estimator in the Nonresidential Building Construction industry is responsible for calculating the projected costs of construction projects. Their main purpose is to provide accurate budgets and financial forecasts for these projects, with a key focus on cost-efficiency and value engineering.","Knowledge of construction materials and techniques, proficiency in estimation software, strong mathematical abilities, excellent communication skills, attention to detail, project management, negotiation skills","Developing detailed project cost estimates, analyzing blueprints and other documentation to prepare time, cost, materials, and labor estimates, presenting estimates to clients or management, adjusting estimates based on changes in design or services, consulting with industry experts to obtain accurate data"
2362,Nonresidential Building Construction,Construction,Construction Superintendent,"A Construction Superintendent in the Nonresidential Building Construction sector oversees the operations of construction sites from planning to completion. Their main purpose is to ensure work is done on time, within budget, and adheres to quality standards and safety regulations. The key focus areas are project management, team coordination, and quality control.","Project Management, Team Leadership, Knowledge of Construction Processes and Safety Regulations, Problem-Solving, Budgeting and Finance, Strong Communication, Attention to Detail","Supervising Construction Crews, Coordinating with Architects and Engineers, Ensuring Compliance with Building Codes and Safety Regulations, Managing Project Budget, Scheduling and Overseeing Subcontractors, Providing Regular Project Updates"
2362,Nonresidential Building Construction,Construction,Safety Manager,"A Safety Manager in the Nonresidential Building Construction industry is responsible for overseeing and enforcing all safety regulations and procedures on construction sites. Their main purpose is to prevent accidents and injuries, ensure compliance with local and federal safety regulations, and create a culture of safety awareness among all workers.","Knowledge of safety regulations and procedures, Risk assessment, Training and development, Communication, Problem-solving, Leadership, Attention to detail","Developing and implementing safety policies, Conducting regular safety inspections, Training staff on safety practices and protocols, Investigating accidents and incidents to identify causes, Ensuring compliance with safety standards and regulations, Preparing safety reports and documentation"
2362,Nonresidential Building Construction,Construction,Procurement Specialist,"A Procurement Specialist in the Nonresidential Building Construction industry is responsible for sourcing and acquiring materials and services needed for construction projects. Their main purpose is to ensure the timely delivery of quality materials and services at the best possible cost. Key focus areas include supplier management, contract negotiation, and cost efficiency.","Negotiation, Supplier Relationship Management, Strategic Sourcing, Analytical Thinking, Knowledge of Construction Materials and Equipment, Budgeting, Project Management","Identifying and sourcing potential suppliers, Negotiating contracts and pricing, Monitoring and evaluating supplier performance, Ensuring timely delivery of materials and services, Maintaining procurement documents in a systematic and auditable fashion"
2362,Nonresidential Building Construction,Construction,Quantity Surveyor,"A Quantity Surveyor in the Nonresidential Building Construction industry is responsible for managing all aspects of the contractual and financial side of construction projects. Their main purpose is to minimize the cost of a project and enhance value for money, while still achieving the required standards and quality. Their key focus areas include cost estimating, contract negotiation, and risk management.","Cost management, Project management, Contract law knowledge, Risk assessment, Negotiation, Interpersonal skills, Problem-solving","Preparing tender and contract documents, Undertaking cost analysis for repair and maintenance project work, Performing risk, value management and cost control, Advising on procurement strategy, Identifying, analyzing and developing responses to commercial risks"
2362,Nonresidential Building Construction,Construction,Carpenter,"A Carpenter in the Nonresidential Building Construction industry is responsible for constructing, installing, and repairing structures and fixtures made from wood and other materials. Their primary role is to ensure that all work is performed according to blueprints and building codes, with a strong emphasis on quality and safety.","Blueprint Reading, Carpentry Tools Proficiency, Knowledge of Building Codes, Strong Math Skills, Physical Stamina, Attention to Detail, Problem-Solving Abilities","Interpreting Blueprints and Project Plans, Measuring, Cutting, and Shaping Wood, Plastic, and Other Materials, Constructing Building Frameworks, Installing Structures and Fixtures, Inspecting and Replacing Damaged Framework or Other Structures, Ensuring Compliance with Building Codes"
2362,Nonresidential Building Construction,Construction,Electrician,"An electrician in the nonresidential building construction industry is responsible for installing, maintaining and repairing electrical systems in commercial buildings. They ensure all electrical work is compliant with relevant regulations and safety standards. Their key focus areas include system installations, diagnostics, repairs, and preventive maintenance.","Knowledge of electrical systems and wiring, Problem-solving skills, Physical stamina and strength, Attention to detail, Ability to read and interpret blueprints, Regulatory compliance knowledge, Safety management, Communication skills","Install electrical systems in new construction projects, Maintain and repair electrical systems in existing buildings, Diagnose and troubleshoot electrical problems, Ensure compliance with all safety and building regulations, Communicate effectively with clients and team members"
2362,Nonresidential Building Construction,Construction,Plumber,"A Plumber in the Nonresidential Building Construction industry installs, repairs, and maintains plumbing systems. They ensure the proper functioning of water supply lines, waste disposal systems, and related appliances in commercial buildings. Their key focus areas include troubleshooting plumbing issues, ensuring safety standards, and providing customer service.","Problem-solving, Manual dexterity, Physical stamina, Familiarity with plumbing codes, Customer service skills, Technical plumbing skills, Ability to read blueprints","Installation of plumbing systems in new constructions, Repair or replacement of faulty plumbing units, Regular maintenance of plumbing systems, Compliance with building codes and safety regulations, Diagnosis of plumbing issues, Customer interaction and communication"
2362,Nonresidential Building Construction,Construction,HVAC Technician,"An HVAC Technician in the Nonresidential Building Construction industry installs, maintains, and repairs heating, air conditioning, and refrigeration systems in commercial buildings. Their main focus is on ensuring these systems are functioning efficiently and safely, thereby creating a comfortable environment for occupants.","Technical understanding of HVAC systems, Troubleshooting, Repair skills, Physical stamina, Customer service, Basic math skills, Detail-oriented","Installing HVAC systems in new construction projects, Performing routine maintenance on HVAC systems to ensure they're operating efficiently, Troubleshooting and repairing defects in HVAC systems, Ensuring compliance with safety procedures and protocols, Providing customer service and addressing client concerns"
2362,Nonresidential Building Construction,Construction,Crane Operator,"A Crane Operator in the nonresidential building construction industry is responsible for operating a crane to lift, move, position, and reposition loads. The Crane Operator controls crane functions by depressing buttons and foot pedals as well as manipulating levers. The main focus of this role is to ensure safety and efficiency in the movement of heavy materials at a construction site.","Physical strength and stamina, Precision, Understanding of machinery and mechanics, Attention to safety regulations, Ability to follow complex instructions, Good spatial awareness, Problem-solving skills","Operating cranes to move heavy objects at construction sites, Inspecting cranes for safety issues on a daily basis, Performing minor repairs on crane machinery, Working with ground crew to load and unload materials, Adhering to all safety regulations, Communicating effectively with team members to ensure tasks are completed correctly"
2362,Nonresidential Building Construction,Construction,Masonry Worker,"A Masonry Worker in Nonresidential Building Construction is primarily responsible for constructing, maintaining, and repairing surfaces or structures. They work with various materials like bricks, concrete blocks, and natural stones. The key focus areas include precision, safety, and physical endurance.","Knowledge of masonry techniques, Ability to read blueprints, Physical strength and stamina, Attention to detail, Problem-solving skills, Ability to work in a team, Safety awareness","Laying out patterns, forms, or foundations according to plans, Mixing cement or mortar, Laying bricks, concrete blocks, or natural stones, Ensuring alignment with the use of levels and plumb bobs, Conducting repairs of masonry materials"
2371,Utility System Construction,Construction,Civil Engineer,"A Civil Engineer in the Utility System Construction industry is primarily involved in the design, development, and oversight of construction projects involving utility systems such as water, electric, and sewage. They ensure these systems are designed and built according to engineering principles and safety standards. Their key focus areas include project planning, design development, and construction supervision.","Project Management, Structural Engineering, Environmental Engineering, Knowledge of Construction Methods and Regulations, Strong Mathematical Skills, Problem-solving, Excellent Communication Skills","Designing and developing utility systems, Preparing blueprints and site plans, Coordinating with contractors and construction teams, Ensuring compliance with safety standards and regulations, Conducting onsite inspections and project assessments, Managing project budgets and timelines"
2371,Utility System Construction,Construction,Construction Manager,"A Construction Manager in the Utility System Construction industry is responsible for planning, coordinating, budgeting, and supervising construction projects from development to completion. They oversee the entire construction process, ensuring safety standards and regulations are met and work is completed on time and within budget.","Project Management, Budgeting, Safety Management, Leadership, Problem-Solving, Communication, Technical Knowledge of Construction Processes","Developing Construction Plans, Coordinating and Supervising Work Crews, Ensuring Safety Guidelines are Followed, Managing Construction Budgets, Resolving On-Site Issues, Ensuring Project Deadlines are Met"
2371,Utility System Construction,Construction,Electrical Engineer,"An Electrical Engineer in the Utility System Construction industry designs, develops, tests, and supervises the manufacturing of electrical equipment, such as power generation equipment, substations, transformers, and circuit breakers. Their main purpose is to ensure a safe, efficient, and innovative approach to electrical equipment and systems used in utility construction projects.","Proficiency in electrical engineering software, Understanding of electrical safety standards, Project management, Problem-solving, Attention to detail, Communication, Teamwork","Designing and implementing electrical systems for utility construction projects, Supervising the manufacturing of electrical equipment, Ensuring compliance with electrical safety standards, Conducting tests and inspections of electrical systems, Providing technical support and advice to project teams"
2371,Utility System Construction,Construction,Safety Manager,"A Safety Manager in the Utility System Construction industry oversees and enforces all safety protocols and standards during construction projects, ensuring compliance with legal regulations and company policies. Their main goal is to minimize occupational accidents and health problems, while promoting a culture of safety across the organization.","Knowledge of safety protocols and regulations, Risk assessment, Leadership, Communication, Problem-solving, Attention to detail, Training skills","Developing and implementing health and safety plans, Conducting risk assessments and enforcing preventative measures, Organizing safety training sessions for employees, Inspecting equipment and machinery to identify possible safety hazards, Liaising with regulatory bodies to ensure compliance with local, state, and federal safety laws"
2371,Utility System Construction,Construction,Field Supervisor,"A Field Supervisor in the Utility System Construction industry oversees and coordinates the daily operations at construction sites, ensuring that projects are completed on time, within budget, and adhere to safety guidelines. They are responsible for managing field employees, monitoring their performance and progress, and providing on-site training when needed.","Project management, Budgeting, Safety compliance, Employee supervision, Technical understanding of utility systems, Problem-solving, Communication","Overseeing daily operations on the construction site, Ensuring safety guidelines and regulations are followed, Managing and evaluating field employees, Coordinating with project managers to ensure projects are on track and within budget, Providing on-site training to staff as needed, Troubleshooting and resolving field issues in a timely manner"
2371,Utility System Construction,Construction,Project Estimator,"A Project Estimator in the Utility System Construction industry is responsible for calculating the time, resources, materials, and labor needed for a construction project. They play a pivotal role in project planning, cost estimation, and budgeting, working closely with project managers, engineers, and clients to deliver accurate cost projections.","Cost estimation, Project management, Risk assessment, Proficiency with estimation software, Analytical skills, Strong numerical abilities, Negotiation","Preparing detailed cost estimates for utility construction projects, Analyzing blueprints and other project documents to gather data for estimates, Coordinating with suppliers and contractors to negotiate pricing, Assisting in bid proposal preparation, Conducting risk assessments to identify potential cost overruns"
2371,Utility System Construction,Construction,Surveyor,"A Surveyor in the Utility System Construction industry is responsible for measuring and mapping construction sites for utility system installation. They ensure accurate layout of utilities and confirm the conformity to project plans and specifications. Their key focus areas include land measurement, site analysis, and map interpretation.","Understanding of surveying technology and software, Proficient with GPS and GIS systems, Excellent mathematical skills, Strong attention to detail, Ability to interpret blueprints and maps, Strong communication skills, Problem-solving abilities","Conduct land surveys at utility construction sites, Prepare site reports and maps, Ensure compliance with construction plans and safety regulations, Collaborate with engineers and construction crews, Inspect work sites to monitor progress and quality, Resolve any potential issues or discrepancies related to the surveying process"
2371,Utility System Construction,Construction,Heavy Equipment Operator,"A Heavy Equipment Operator in the Utility System Construction industry is primarily responsible for operating heavy machinery used in the construction and maintenance of utility systems. They ensure the safe and efficient use of equipment, focusing on project completion and adherence to safety standards.","Operation of heavy machinery, Knowledge of safety regulations, Physical strength and stamina, Attention to detail, Ability to work in a team, Problem-solving, Basic maintenance and repair skills","Operating heavy equipment such as backhoes, bulldozers, or excavators, Following safety regulations and procedures, Performing basic maintenance and repair on machinery, Collaborating with team for efficient project completion, Communicating effectively with team members and supervisors, Adapting to varying weather conditions and work environments"
2371,Utility System Construction,Construction,Line Worker,"A Line Worker in the Utility System Construction sector is responsible for the construction, maintenance, and repair of electrical power systems. They work under extreme weather conditions and perform physically demanding tasks. Their main focus is to ensure the safe and efficient operation of power lines.","Manual dexterity, Physical stamina, Knowledge in electrical systems, Safety procedures adherence, Problem-solving, Teamwork, Communication","Installation of electrical systems, Performing maintenance and repairs on power lines, Identifying and fixing faults in electrical systems, Adhering to safety protocols, Collaborating with team members to complete projects, Communicating with supervisors about issues and progress"
2371,Utility System Construction,Construction,Pipefitter,"A Pipefitter in the Utility System Construction industry is primarily responsible for installing, assembling, fabricating, maintaining, repairing and inspecting piping systems. They work with a variety of tools and materials, ensuring that the flow of liquids or gases is uninterrupted and efficient. Safety, precision and regulatory compliance are their key focus areas.","Physical strength and stamina, Attention to detail, Knowledge of building codes and safety regulations, Ability to read blueprints and schematics, Welding skills, Problem-solving skills, Communication skills","Install and maintain piping systems, Inspect and test installed systems and pipelines, Troubleshoot and repair systems, Ensure compliance with safety regulations and building codes, Use a variety of tools to modify pipes to specifications, Communicate effectively with team members and clients"
2371,Utility System Construction,Construction,Quality Control Inspector,"A Quality Control Inspector in the Utility System Construction industry is responsible for ensuring that all work meets quality standards, regulations, and the project specifications. The main purpose of their role is to inspect, test, and sample materials or assembled parts for defects and deviations from specifications. Their key focus areas include maintaining documentation, ensuring safety regulations, and promoting continuous improvement.","Attention to detail, Knowledge of construction materials and quality control standards, Proficiency in reporting and documentation, Strong communication skills, Ability to interpret blueprints and schematics, Problem-solving abilities, Knowledge of safety regulations","Inspecting and testing materials and equipment for defects, Identifying deviations from specifications, Documenting inspection results by completing reports, summarizing re-works and wastes, Maintaining a safe work environment by following standards and procedures, Recommending improvements to the production process to ensure quality control"
2371,Utility System Construction,Construction,Site Planner,"A Site Planner in the Utility System Construction industry is responsible for the planning and coordination of construction projects. They play a critical role in scheduling, site selection, and design, ensuring that projects are completed on time, within budget, and adhering to safety regulations.","Project Management, Site Selection, Knowledge of Building Codes and Safety Regulations, Budgeting, Time Management, Communication, Problem Solving","Determining and documenting project specifications, Selecting optimal sites for construction, Creating and maintaining project schedules, Ensuring all projects comply with safety and building codes, Coordinating with various stakeholders such as architects, engineers, and contractors, Managing project budget and resources"
2371,Utility System Construction,Construction,Environmental Consultant,An Environmental Consultant in the Utility System Construction industry is responsible for providing expert advice and guidance on environmental issues during the planning and execution of construction projects. Their main goal is to ensure compliance with environmental regulations and promote sustainable practices.,"Knowledge of environmental legislation and regulations, Project management, Data analysis and interpretation, Excellent communication skills, Problem-solving abilities, Proficient in GIS and CAD software, Understanding of construction processes","Assessing the environmental impact of construction projects, Advising on best practices for environmental sustainability, Ensuring compliance with environmental laws and regulations, Preparing environmental reports and documentation, Collaborating with construction teams to implement environmental strategies, Conducting field surveys and data collection"
2371,Utility System Construction,Construction,Procurement Specialist,"A Procurement Specialist in the Utility System Construction industry is responsible for sourcing and purchasing materials and services necessary for the construction of utility systems. Their main focus is managing supplier relationships, negotiating contracts, and ensuring timely delivery of high-quality, cost-effective supplies.","Contract negotiation, Supplier relationship management, Budgeting, Inventory management, Analytical skills, Communication skills, Problem-solving","Identify and evaluate potential suppliers, Negotiate contracts and prices, Manage inventory and delivery schedules, Ensure compliance with industry regulations and standards, Develop and implement procurement strategies, Coordinate with project managers and engineers to determine material needs"
2371,Utility System Construction,Construction,Scaffolder,"A scaffolder in the utility system construction industry is responsible for building and dismantling temporary structures, primarily scaffolding, used in construction projects. Their main focus is ensuring a safe and stable work environment for other construction workers, often at various heights.","Physical Fitness, Attention to Detail, Safety Conscious, Ability to Work at Heights, Teamwork, Basic Math Skills, Problem-Solving","Building and Dismantling Scaffolding, Inspecting and Maintaining Scaffolding Equipment, Adhering to Safety Protocols, Collaborating with Construction Teams, Ensuring Stability of Structures, Adapting Scaffolding to Suit Project Needs"
2372,Land Subdivision,Construction,Land Acquisition Specialist,"A Land Acquisition Specialist in the Land Subdivision industry is responsible for researching, negotiating, and purchasing properties for the purpose of subdivision and construction. Their key focus areas include identifying potential properties, assessing their viability for development, and ensuring legal compliance in all transactions.","Real Estate Knowledge, Negotiation, Research, Financial Analysis, Legal Compliance Understanding, Communication, Project Management","Identifying potential properties for acquisition, Assessing the viability and profitability of potential acquisitions, Negotiating property purchases, Ensuring legal compliance in all transactions, Managing relationships with property owners, Coordinating with construction and project management teams"
2372,Land Subdivision,Construction,Civil Engineer,"A Civil Engineer in the Land Subdivision sector is primarily responsible for planning, designing, and overseeing construction and maintenance of building structures and infrastructure. They focus on subdivisions, which involve splitting a large piece of land into smaller plots for sale, requiring a deep understanding of the terrain and existing infrastructure.","Knowledge of Civil Engineering Software, Soil Mechanics, Structural Analysis, Project Management, Strong Numerical Skills, Communication Skills, Problem-solving abilities","Designing infrastructure and plotting subdivisions, Conducting feasibility studies for projects, Preparing and presenting design reports and detailed drawings, Negotiating with contractors and other professionals, Ensuring that each project complies with legal requirements, such as health and safety"
2372,Land Subdivision,Construction,Geospatial Analyst,"A Geospatial Analyst in the Land Subdivision industry works to provide geospatial analytics and data interpretation to assist in the planning and execution of land development projects. Their main purpose is to use Geographic Information Systems (GIS) and other mapping technologies to analyze spatial data, identify patterns and trends, and provide insights into land use and resource allocation.","Proficiency in GIS software, Spatial analysis, Data interpretation, Project management, Critical thinking, Problem-solving, Communication","Conducting spatial analyses and modeling, Interpreting geospatial data, Creating detailed maps and charts, Assisting in the planning and execution of land subdivision projects, Collaborating with project stakeholders to understand geospatial needs, Keeping abreast of advancements in geospatial technologies"
2372,Land Subdivision,Construction,Project Manager,"A Project Manager in the Land Subdivision industry oversees the planning and execution of land subdivision projects. This involves managing resources, coordinating with various stakeholders, and ensuring compliance with regulations and standards. Their key focus areas include project planning, risk management, and effective communication.","Project Management, Risk Assessment, Construction Industry Knowledge, Budgeting and Finance, Resource Allocation, Communication, Problem Solving","Developing and implementing project plans, Coordinating with stakeholders, Ensuring compliance with land use regulations, Managing project risks and issues, Overseeing budget and resource allocation, Reporting on project progress"
2372,Land Subdivision,Construction,Land Surveyor,"A Land Surveyor in the Land Subdivision industry is responsible for measuring and mapping the earth's surface. They play a crucial role in the planning and execution of land subdivision projects, ensuring accurate boundaries, elevations, and other geographic factors are identified and recorded.","Analytical Skills, Attention to Detail, Understanding of Algebra, Trigonometry, Geometry and Calculus, Proficiency in Computer-Aided Design (CAD) and Geographic Information Systems (GIS), Strong Communication Skills, Problem-Solving Skills, Physical Stamina","Conducting field surveys to establish legal boundaries of properties, Preparing and maintaining sketches, maps, and reports of legal descriptions of surveys, Directing or conducting surveys to establish the location of specific land features, Verifying the accuracy of survey data including measurements and calculations conducted at survey sites"
2372,Land Subdivision,Construction,Real Estate Appraiser,"A Real Estate Appraiser in the Land Subdivision industry is responsible for determining the value of properties, primarily land parcels, prior to their subdivision for sale. They consider factors such as location, current market trends, and the potential for development in their evaluations.","Analytical skills, Knowledge of real estate markets, Detailed-oriented, Communication skills, Problem-solving abilities, Familiarity with geographic information systems (GIS), Understanding of land subdivision regulations","Assess property and land value, Prepare detailed written reports, Maintain up-to-date knowledge on market trends and property values, Consult with realtors and land developers, Comply with local and federal regulations regarding land subdivision and appraisal"
2372,Land Subdivision,Construction,Environmental Consultant,"An Environmental Consultant in the Land Subdivision industry evaluates, plans, and oversees construction projects to ensure they comply with environmental regulations and standards. They focus on reducing environmental impact, risk mitigation, and promoting sustainable practices.","Environmental science knowledge, Project management, Risk assessment, Communication, Problem-solving, Compliance auditing, Sustainability strategy","Assessing environmental impact and risks, Developing environmental management plans, Overseeing implementation of sustainability practices, Conducting compliance audits, Providing advice on environmental regulations and best practices, Communicating with stakeholders about environmental concerns and strategies"
2372,Land Subdivision,Construction,Construction Manager,"A Construction Manager in the Land Subdivision industry is primarily responsible for overseeing the planning and execution of construction projects, ensuring they are completed in a timely and cost-effective manner. They coordinate with various professionals, manage teams, and make key decisions related to the project.","Project management, Budget planning, Risk management, Knowledge of construction laws and regulations, Strong communication skills, Leadership, Problem-solving","Coordinating and supervising construction workers and subcontractors, Ensuring compliance with building and safety regulations, Reviewing work progress on a daily basis, Preparing internal and external reports regarding job status, Negotiating contracts and obtaining necessary permits"
2372,Land Subdivision,Construction,Urban Planner,"An Urban Planner in the Land Subdivision industry is responsible for designing and planning land use in urban areas, taking into account factors such as population growth, infrastructure needs, and environmental impact. They collaborate with architects, developers, and public officials to create sustainable, functional, and aesthetically pleasing urban environments.","Knowledge of urban planning principles and practices, Proficiency in GIS and CAD software, Effective communication, Critical thinking, Problem-solving, Attention to detail, Negotiation skills","Designing and planning land use in urban areas, Coordinating with architects and developers on project design and implementation, Consulting with public officials on regulatory compliance and community impact, Assessing environmental impact of projects, Preparing reports and presentations on project progress"
2372,Land Subdivision,Construction,Zoning Specialist,"A Zoning Specialist in the Land Subdivision industry is responsible for ensuring that all construction projects comply with local, state, and federal zoning laws and regulations. Their main purpose is to guide and oversee the process of obtaining necessary permits and approvals for construction projects. They primarily focus on liaising with regulatory bodies, interpreting zoning codes, and advising project teams about zoning requirements and constraints.","Knowledge of zoning laws and regulations, Experience in land use planning, Strong communication skills, Attention to detail, Problem-solving abilities, Ability to interpret complex legal documents, Negotiation skills","Interpreting and applying zoning regulations to projects, Obtaining necessary permits and approvals, Liaising with government officials and regulatory bodies, Advising project teams on zoning requirements, Resolving zoning issues, Conducting zoning feasibility studies"
2372,Land Subdivision,Construction,GIS Technician,"A GIS Technician in the Land Subdivision industry is responsible for using Geographic Information System (GIS) software to analyze and interpret geographic and spatial data related to land subdivision. They support planning and development processes, focusing on creating, updating, and managing GIS databases, maps, and applications.","Proficiency in GIS software, Understanding of land survey data, Analytical skills, Attention to detail, Problem-solving abilities, Communication skills, Ability to work in a team","Creating and maintaining GIS databases, Analyzing geographic and spatial data, Preparing maps and reports, Assisting in planning and development of land subdivision projects, Communicating findings to team members and stakeholders"
2372,Land Subdivision,Construction,Real Estate Lawyer,"A Real Estate Lawyer in the Land Subdivision industry primarily engages in legal matters related to property development and subdivision. They provide legal advice, draft documents, and negotiate contracts to ensure compliance with laws and regulations. Key focus areas include property law, contract law, negotiation, and risk management.","Knowledge of real estate law, Contract drafting and negotiation, Analytical skills, Problem-solving skills, Excellent written and verbal communication, Attention to detail, Time management","Providing legal advice on property development and subdivision, Drafting and reviewing legal contracts and documents, Negotiating on behalf of clients, Ensuring compliance with local and national laws, Identifying and mitigating legal risks, Representing clients in property disputes"
